,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_id,num_classes,classes
818,818,818,818,case_2818,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
633,633,633,633,case_2633,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
612,612,612,612,case_2612,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
499,499,499,499,case_2499,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
496,496,496,496,case_2496,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
482,482,482,482,case_2482,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
484,484,484,484,case_2484,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
495,495,495,495,case_2495,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
521,521,521,521,case_2521,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
571,571,571,571,case_2571,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
570,570,570,570,case_2570,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
575,575,575,575,case_2575,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
494,494,494,494,case_2494,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
488,488,488,488,case_2488,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
486,486,486,486,case_2486,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
529,529,529,529,case_2529,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
105,105,105,105,case_2105,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
121,121,121,121,case_2121,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
865,865,865,865,case_2865,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
563,563,563,563,case_2563,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
561,561,561,561,case_2561,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
572,572,572,572,case_2572,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
574,574,574,574,case_2574,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
581,581,581,581,case_2581,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
606,606,606,606,case_2606,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
607,607,607,607,case_2607,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
609,609,609,609,case_2609,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
98,98,98,98,case_2098,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
806,806,806,806,case_2806,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
812,812,812,812,case_2812,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
312,312,312,312,case_2312,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
310,310,310,310,case_2310,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
309,309,309,309,case_2309,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
308,308,308,308,case_2308,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
316,316,316,316,case_2316,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
353,353,353,353,case_2353,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
290,290,290,290,case_2290,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
294,294,294,294,case_2294,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
296,296,296,296,case_2296,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
302,302,302,302,case_2302,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
303,303,303,303,case_2303,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
902,902,902,902,case_2902,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
370,370,370,370,case_2370,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
359,359,359,359,case_2359,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
377,377,377,377,case_2377,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
326,326,326,326,case_2326,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
358,358,358,358,case_2358,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
417,417,417,417,case_2417,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
357,357,357,357,case_2357,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
441,441,441,441,case_2441,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
331,331,331,331,case_2331,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
421,421,421,421,case_2421,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
418,418,418,418,case_2418,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
475,475,475,475,case_2475,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
433,433,433,433,case_2433,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
424,424,424,424,case_2424,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
423,423,423,423,case_2423,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
469,469,469,469,case_2469,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
474,474,474,474,case_2474,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
468,468,468,468,case_2468,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
479,479,479,479,case_2479,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
841,841,841,841,case_2841,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
464,464,464,464,case_2464,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
882,882,882,882,case_2882,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
867,867,867,867,case_2867,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
880,880,880,880,case_2880,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
879,879,879,879,case_2879,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
1023,1023,1023,1023,case_5316,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
13,13,13,13,case_2013,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
180,180,180,180,case_2180,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
6,6,6,6,case_2006,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
15,15,15,15,case_2015,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
1014,1014,1014,1014,case_5180,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
1038,1038,1038,1038,case_8041,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
178,178,178,178,case_2178,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
12,12,12,12,case_2012,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
1036,1036,1036,1036,case_7868,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
200,200,200,200,case_2200,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
198,198,198,198,case_2198,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
148,148,148,148,case_2148,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
249,249,249,249,case_2249,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
247,247,247,247,case_2247,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
244,244,244,244,case_2244,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
207,207,207,207,case_2207,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
208,208,208,208,case_2208,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
194,194,194,194,case_2194,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
213,213,213,213,case_2213,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
214,214,214,214,case_2214,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
169,169,169,169,case_2169,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
218,218,218,218,case_2218,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
205,205,205,205,case_2205,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
219,219,219,219,case_2219,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
179,179,179,179,case_2179,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
182,182,182,182,case_2182,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
183,183,183,183,case_2183,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
167,167,167,167,case_2167,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
173,173,173,173,case_2173,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
224,224,224,224,case_2224,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
223,223,223,223,case_2223,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
932,932,932,932,case_2932,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
258,258,258,258,case_2258,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
261,261,261,261,case_2261,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
267,267,267,267,case_2267,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
937,937,937,937,case_2937,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
263,263,263,263,case_2263,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
265,265,265,265,case_2265,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
907,907,907,907,case_2907,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
913,913,913,913,case_2913,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
908,908,908,908,case_2908,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
909,909,909,909,case_2909,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
910,910,910,910,case_2910,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
871,871,871,871,case_2871,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
918,918,918,918,case_2918,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
306,306,306,306,case_2306,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
307,307,307,307,case_2307,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
286,286,286,286,case_2286,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
289,289,289,289,case_2289,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
240,240,240,240,case_2240,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
239,239,239,239,case_2239,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
241,241,241,241,case_2241,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
315,315,315,315,case_2315,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
158,158,158,158,case_2158,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
228,228,228,228,case_2228,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
953,953,953,953,case_2953,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
957,957,957,957,case_2957,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
945,945,945,945,case_2945,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
734,734,734,734,case_2734,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
24,24,24,24,case_2024,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
1030,1030,1030,1030,case_5340,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
43,43,43,43,case_2043,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
49,49,49,49,case_2049,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
498,498,498,498,case_2498,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
